time,ENGINE_RPM,SPEED,THROTTLE_POS,Max_Torque(Nm),Cmd_Torque(Nm),Gear,IntkGasMassFlw,NrmlzdAirChrg,Afr,FuelMassFlw,ExhManGasTemp,EngTrq,Bsfc,PwrTrnsfrd,PwrFuel
587,1497,34,23,68.481,15.751,3,0.004529888,0.215364471,14.6,0.000310266,811.4216831,15.79239559,460.5891348,2475.702371,11790.11947
588,2062,60,31,96.633,29.956,5,0.008777831,0.30297512,14.6,0.000601221,971.798939,30.00537949,340.0695373,6479.125657,22846.41045
589,2021,35,33,94.905,31.319,3,0.008836444,0.311185693,14.6,0.000605236,968.5735162,31.35821166,334.5206259,6636.608801,22998.96447
590,998,0,26,35.855,9.322,0,0.001875915,0.133779916,14.6,0.000128487,704.3414938,3.817436898,298.3277071,398.9615351,4882.517474
591,1012,0,24,36.869,8.849,0,0.001800064,0.1265948,14.6,0.000123292,702.4466604,2.865007048,282.0582898,303.6231105,4685.098504
592,1929,60,33,90.846,29.979,5,0.008205865,0.302761426,14.6,0.000562046,960.5961759,30.02522692,339.7570662,6065.228177,21357.73126
593,1001,0,24,36.073,8.658,0,0.001746348,0.124166688,14.6,0.000119613,703.9354581,2.504354597,276.8406378,262.5176556,4545.289227
594,1847,36,24,87.021,20.885,3,0.0064091,0.246966768,14.6,0.000438979,916.8915722,20.90812039,409.5492717,4043.994028,16681.2181
595,1408,41,26,63.195,16.431,5,0.004351021,0.219936323,14.6,0.000298015,798.3604274,16.4776959,454.3512864,2429.560714,11324.57629
596,1529,34,24,70.325,16.878,3,0.004772673,0.222158317,14.6,0.000326895,828.1623829,16.92019805,449.3709771,2709.202986,12422.02531
597,1157,13,24,47.041,11.29,2,0.002595297,0.159647475,14.6,0.00017776,723.1325094,7.583795972,354.5849441,918.8584584,6754.881917
598,1260,44,21,53.893,11.318,5,0.002826794,0.159673197,14.6,0.000193616,749.3358245,7.576743787,354.476153,999.72779,7357.409247
599,2225,54,34,103.02,35.027,4,0.010439414,0.33392928,14.6,0.000715028,987.9989809,35.05147296,320.0766471,8167.044204,27171.07764
600,2650,49,33,116.02,38.287,3,0.0131993,0.354497701,14.6,0.000904062,1001.251473,38.3162966,308.9382456,10633.05397,34354.34282
601,1097,14,22,42.907,9.44,2,0.002060677,0.133693951,14.6,0.000141142,707.8684424,3.933858778,296.9621344,451.9121425,5363.406726
602,1200,17,30,49.939,14.982,2,0.003568372,0.211639783,14.6,0.000244409,734.0717575,14.99439763,469.9934622,1884.251578,9287.544385
603,1908,36,35,89.885,31.46,3,0.008355001,0.311656736,14.6,0.00057226,959.1301035,31.50491494,333.9698236,6294.848754,21745.89246
604,1543,39,30,71.122,21.337,4,0.005406714,0.249388183,14.6,0.000370323,869.6665997,21.39354892,405.4741083,3456.824876,14072.26953
605,1953,60,25,91.929,22.982,5,0.007142322,0.260282872,14.6,0.0004892,943.9858373,23.00047736,388.576092,4704.004309,18589.60585
606,1005,0,25,36.363,9.091,0,0.001839361,0.130259437,14.6,0.000125984,703.3940771,3.3524642,290.3535307,352.8245762,4787.376766
607,992,0,22,35.418,7.792,0,0.001560729,0.111975781,14.6,0.000106899,705.1535653,0.812304069,249.7910903,84.38376887,4062.170234
608,1210,31,23,50.605,11.639,4,0.002794616,0.164378551,14.6,0.000191412,736.6157686,8.254721713,365.0230783,1045.963248,7273.657795
609,1454,42,22,65.956,14.51,5,0.004167469,0.203993536,14.6,0.000285443,795.3421951,14.03498789,452.8497606,2137.002679,10846.83815
610,1189,27,24,49.203,11.809,3,0.002787557,0.166859277,14.6,0.000190929,731.2733452,8.608271489,370.5648449,1071.831282,7255.286387
611,1827,42,29,86.058,24.957,4,0.006972359,0.271612386,14.6,0.000477559,940.5677087,25.02251658,368.7435521,4787.382755,18147.23511
612,999,0,26,35.927,9.341,0,0.001881196,0.134022253,14.6,0.000128849,704.2061486,3.853553038,298.8503865,403.1395873,4896.263161
613,1004,0,24,36.29,8.71,0,0.001760914,0.124828264,14.6,0.000120611,703.5294224,2.602435961,278.264538,273.6165624,4583.201924
614,1938,62,37,91.254,33.764,5,0.00887224,0.325827625,14.6,0.000607688,961.8744479,33.7952748,324.7827326,6858.645763,23092.13157
615,1430,14,32,64.523,20.647,1,0.004942223,0.245977127,14.6,0.000338508,841.3907707,20.6886795,412.9922872,3098.114234,12863.32108
616,1129,0,25,45.125,11.281,0,0.002532246,0.159632161,14.6,0.000173442,716.0092782,7.583143898,354.5700363,896.5445134,6590.777996
617,1227,6,24,51.731,12.415,1,0.003021686,0.175272248,14.6,0.000206965,740.9405876,9.812964003,389.1811338,1260.878927,7864.662102
618,1048,10,26,39.452,10.258,1,0.002144315,0.14562489,14.6,0.000146871,697.5742317,5.606556384,323.5946106,615.2988378,5581.09277
619,2202,53,33,102.166,33.715,4,0.010084897,0.325958661,14.6,0.000690746,985.2650429,33.74939178,325.3429387,7782.37015,26248.36084
620,1989,37,31,93.521,28.992,3,0.008299927,0.296994128,14.6,0.000568488,965.5907644,29.03781424,343.6513025,6048.216432,21602.54874
621,1970,35,31,92.685,28.732,3,0.008175916,0.295378315,14.6,0.000559994,964.0139233,28.77650262,344.6111653,5936.532566,21279.78242
622,1937,32,34,91.209,31.011,3,0.008411874,0.309080431,14.6,0.000576156,961.4225409,31.05209453,335.6592451,6298.674103,21893.91755
623,1552,48,23,71.631,16.475,5,0.00478864,0.219598265,14.6,0.000327989,829.5795702,16.51502115,453.2173323,2684.104803,12463.58467
624,1922,60,25,90.527,22.632,5,0.006967087,0.257991989,14.6,0.000477198,937.9918586,22.65407372,392.0914357,4559.616439,18133.51317
625,1020,16,26,37.447,9.736,2,0.001992653,0.139040049,14.6,0.000136483,701.3638985,4.606175366,309.6192243,492.0047075,5186.357282
626,1285,32,22,55.509,12.212,4,0.003109022,0.17219836,14.6,0.000212947,755.6958524,9.378075035,382.2171512,1261.959592,8091.974162
627,1674,25,30,78.304,23.491,2,0.006156017,0.261729553,14.6,0.000421645,911.8563431,23.57742106,383.4063182,4133.142425,16022.51048
628,1529,44,33,70.325,23.207,5,0.005606051,0.260950394,14.6,0.000383976,883.2029564,23.2668382,387.199636,3725.404828,14591.09179
629,2207,38,26,102.353,26.612,3,0.008773802,0.282939695,14.6,0.000600945,982.3650738,26.70197106,354.0526897,6171.266082,22835.92255
630,2250,54,31,103.931,32.219,4,0.010020081,0.316954641,14.6,0.000686307,988.7783508,32.26777268,331.5017161,7602.91482,26079.66333
631,1595,39,37,74.033,27.392,4,0.006407831,0.285929346,14.6,0.000438893,924.2243496,27.4787735,351.1936432,4589.724839,16677.91541
632,2397,44,26,108.918,28.319,3,0.009895297,0.293811763,14.6,0.00067776,999.3923948,28.37206665,348.1630425,7121.764745,25754.8818
633,1589,0,22,73.701,16.214,0,0.004864204,0.217869419,14.6,0.000333165,835.2896637,16.25100876,455.6064745,2704.162834,12660.25696
634,1004,0,24,36.29,8.71,0,0.001760914,0.124828264,14.6,0.000120611,703.5294224,2.602435961,278.264538,273.6165624,4583.201924
635,1083,0,25,41.927,10.482,0,0.002259806,0.148508456,14.6,0.000154781,704.3068268,6.021617479,329.8656129,682.9206394,5881.688058
636,2150,53,33,100.178,33.059,4,0.009724816,0.321922502,14.6,0.000666083,980.3295305,33.09615686,327.8816842,7451.5161,25311.16541
637,1041,4,28,38.953,10.907,1,0.002268065,0.155064799,14.6,0.000155347,698.5216484,6.900015455,344.7654612,752.1932139,5903.183675
638,1360,0,22,60.248,13.255,0,0.003566482,0.186642062,14.6,0.00024428,774.6771914,11.48130128,414.0399921,1635.153919,9282.624427
639,1608,48,26,74.748,19.434,5,0.0053631,0.237376791,14.6,0.000367336,866.3702065,19.48850883,423.7853644,3281.65765,13958.75379
640,1152,14,31,46.7,14.477,2,0.003313936,0.204738739,14.6,0.000226982,721.8605039,13.97508096,454.7403882,1685.914049,8625.312736
641,1894,58,28,89.237,24.986,5,0.007243184,0.272181092,14.6,0.000496109,948.1470168,25.03759711,368.3769582,4965.937387,18852.1234
642,2079,63,25,97.336,24.334,5,0.007854854,0.268900749,14.6,0.000538004,964.1676937,24.39079387,375.5347308,5310.177562,20444.1401
643,1332,25,23,58.498,13.455,3,0.003547562,0.189554542,14.6,0.000242984,767.6527049,11.89595755,420.585113,1659.328027,9233.381234
644,2087,34,33,97.663,32.229,3,0.009289845,0.316806746,14.6,0.000636291,974.4973132,32.26805916,331.0652326,7052.18849,24179.04914
645,2030,37,25,95.288,23.822,3,0.007577266,0.265659229,14.6,0.000518991,956.9001776,23.86313604,380.4613068,5072.851777,19721.65211
646,2384,57,84,108.502,91.142,4,0.022505404,0.671875736,14.6,0.001541466,1044.273128,91.10469404,245.7720394,22744.45962,58575.7093
647,1400,46,29,62.709,18.186,5,0.004541905,0.230897054,14.6,0.000311089,812.8066254,18.22943885,437.238843,2672.575322,11821.39624
648,2071,51,32,97.006,31.042,4,0.009008354,0.309580609,14.6,0.000617011,972.8117747,31.08646713,335.7641489,6741.865524,23446.40148
649,1215,3,23,50.937,11.716,1,0.002824414,0.16544758,14.6,0.000193453,737.8877742,8.40733698,367.3883002,1069.703338,7351.213664
650,1658,45,32,77.454,24.785,4,0.006277832,0.269484374,14.6,0.000429989,920.2838687,24.88370871,370.649499,4320.442733,16339.56393
651,2346,39,26,107.259,27.887,3,0.00959333,0.291038035,14.6,0.000657077,994.8748349,27.95493831,349.6240154,6867.760853,24968.93997
652,2955,0,32,122.094,39.07,0,0.014966257,0.360465842,14.6,0.001025086,999.3696914,39.0265642,308.5007531,12076.64839,38953.27261
653,1010,0,24,36.725,8.814,0,0.001790193,0.126149918,14.6,0.000122616,702.7173509,2.79882128,281.1037842,296.0227979,4659.40751
654,2249,52,31,103.895,32.207,4,0.010013295,0.316880807,14.6,0.000685842,988.6841954,32.25581614,331.5479529,7596.719805,26061.99985
655,1041,23,29,38.953,11.296,3,0.002348956,0.160595211,14.6,0.000160887,698.5216484,7.670632713,357.0615797,836.2007173,6113.721719
656,2067,72,32,96.841,30.989,5,0.008981437,0.309252883,14.6,0.000615167,972.4570464,31.03342519,335.9641824,6717.362822,23376.34355
657,1008,0,22,36.58,8.048,0,0.001632101,0.115237766,14.6,0.000111788,702.9880414,1.290279008,256.8209473,136.1986434,4247.933498
658,1227,0,23,51.731,11.898,0,0.002895853,0.167973356,14.6,0.000198346,740.9405876,8.768609968,372.9743963,1126.688687,7537.152613
659,1617,51,23,75.241,17.305,5,0.005098258,0.224398641,14.6,0.000349196,850.41803,17.34710821,444.7178257,2937.417822,13269.43982
660,1359,20,24,60.186,14.445,2,0.003883883,0.203401935,14.6,0.000266019,774.457351,13.91794068,451.2155959,1980.719858,10108.73669
661,1764,49,24,82.948,19.908,4,0.005962831,0.240581538,14.6,0.000408413,897.4150122,19.94320817,419.0961399,3684.022054,15519.69652
662,1841,40,31,86.733,26.887,3,0.007331643,0.283436604,14.6,0.000502167,951.7517308,26.96154031,352.174838,5197.890259,19082.3594
663,1237,5,25,52.39,13.098,1,0.003213208,0.18487474,14.6,0.000220083,743.4845988,11.19020261,410.4805528,1449.560238,8363.144957
664,2123,59,26,99.115,25.77,4,0.008283477,0.277696909,14.6,0.000567361,973.5165828,25.84434041,361.1314039,5745.714796,21559.73349
665,1282,22,23,55.316,12.723,3,0.003231747,0.179414571,14.6,0.000221353,754.932649,10.41742951,398.2430344,1398.547475,8411.396061
666,1563,51,23,72.251,16.618,5,0.004840834,0.220429457,14.6,0.000331564,833.1578677,16.65809895,451.7569461,2726.547283,12599.43169
667,994,0,25,35.564,8.891,0,0.001783632,0.127710699,14.6,0.000122167,704.8828748,2.973768053,284.8596362,309.5437887,4642.330047
668,1964,41,29,92.419,26.802,3,0.007826891,0.283632645,14.6,0.000536088,963.4128826,26.85248139,352.2196078,5522.739082,20371.36109
669,1007,0,21,36.508,7.667,0,0.001553639,0.109806752,14.6,0.000106414,703.1233866,0.540226989,244.7328685,56.96844505,4043.718038
670,2030,62,26,95.288,24.775,5,0.007742466,0.271451118,14.6,0.000530306,961.1505215,24.82392995,370.7839389,5277.098406,20151.62257
671,1961,51,32,92.286,29.532,4,0.008271793,0.300213677,14.6,0.000566561,963.3061679,29.57368889,341.43661,6073.117888,21529.32508
672,1604,12,23,74.529,17.142,1,0.005036127,0.223460489,14.6,0.00034494,846.3097403,17.18338247,446.3915397,2886.301125,13107.72909
673,1050,0,26,39.594,10.294,0,0.002155053,0.146075385,14.6,0.000147606,697.3035412,5.675728401,324.5420946,624.0789327,5609.041945
674,1003,9,24,36.218,8.692,1,0.001755919,0.124598238,14.6,0.000120268,703.6647676,2.568419273,277.7689169,269.77113,4570.199748
675,2525,39,35,112.745,39.461,2,0.012806145,0.360965263,14.6,0.000877133,1001.015656,39.4926207,305.8269596,10442.53536,33331.06118
676,2772,68,37,118.776,43.947,4,0.015104208,0.387804755,14.6,0.001034535,989.5146368,43.94979718,295.966726,12757.88606,39312.32259
677,2438,78,29,110.196,31.957,5,0.010817761,0.315799955,14.6,0.000740943,1001.549129,31.99336023,333.4183248,8168.121236,28155.81562
678,2030,46,32,95.288,30.492,3,0.008732946,0.306177397,14.6,0.000598147,969.2091389,30.53570624,337.834063,6491.314111,22729.58531
679,1639,51,23,76.435,17.58,5,0.005203977,0.22597729,14.6,0.000356437,857.3252744,17.62369422,441.8899652,3024.854717,13544.59732
680,2074,30,26,97.13,25.254,2,0.007998135,0.274465881,14.6,0.000547817,967.2982035,25.31578416,366.1446289,5498.304078,20817.06339
681,1865,48,33,87.877,28.999,4,0.007767937,0.296438937,14.6,0.00053205,954.7723346,29.06099399,343.7939317,5675.680225,20217.91803
682,1016,0,24,37.158,8.918,0,0.001819667,0.127469606,14.6,0.000124635,701.9052795,2.995503387,283.9316246,318.7073953,4736.120017
683,1014,16,22,37.014,8.143,2,0.001658991,0.116443305,14.6,0.00011363,702.1759699,1.468047268,259.4059854,155.8858201,4317.922326
684,2054,64,30,96.3,28.89,5,0.008556641,0.296490835,14.6,0.000586071,970.9056976,28.94395838,344.2917936,6225.682695,22270.7099
685,1739,58,32,81.682,26.138,5,0.006797774,0.278211789,14.6,0.000465601,939.589857,26.23212759,357.1043252,4777.071219,17692.83628
686,1009,7,25,36.652,9.163,1,0.001859648,0.131174071,14.6,0.000127373,702.8526961,3.488996112,292.3181391,368.6551198,4840.179972
687,1548,52,28,71.405,19.993,5,0.005244661,0.241131992,14.6,0.000359223,859.0532505,20.04552769,418.6525954,3249.503938,13650.48677
688,1548,44,24,71.405,17.137,4,0.004864706,0.223662921,14.6,0.000333199,834.4308744,17.17952333,446.7289809,2784.906918,12661.56233
689,1719,56,31,80.656,25.003,5,0.006550111,0.271194705,14.6,0.000448638,928.9759512,25.09179087,368.4075651,4516.85505,17048.23525
690,1035,0,25,38.524,9.631,0,0.001993708,0.137097536,14.6,0.000136555,699.3337199,4.379792409,304.9597795,474.7035662,5189.103676
691,1139,4,25,45.812,11.453,1,0.002592966,0.162024819,14.6,0.0001776,718.5532893,7.921231906,359.8790366,944.8112811,6748.816457
692,1179,7,24,48.531,11.647,1,0.002726831,0.164608708,14.6,0.000186769,728.729334,8.287758775,365.5800358,1023.24475,7097.231313
693,2176,46,32,101.182,32.378,3,0.009717213,0.317827332,14.6,0.000665563,982.3602864,32.42123674,330.6810343,7387.833282,25291.3773
694,2515,76,32,112.463,35.988,5,0.012018606,0.340113982,14.6,0.000823192,1003.337054,36.02263222,317.0690124,9487.28728,31281.3021
695,1130,15,28,45.194,12.654,2,0.002842887,0.179056251,14.6,0.000194718,716.2636793,10.32836185,397.7136985,1222.189381,7399.2939
696,1876,46,29,88.396,25.635,4,0.007275764,0.276028665,14.6,0.00049834,950.1042263,25.69665357,361.8748972,5048.217078,18936.92096
697,1710,45,30,80.19,24.057,4,0.006376648,0.265402309,14.6,0.000436757,920.7064472,24.13995885,377.7973883,4322.76129,16596.75391
698,1480,49,29,67.489,19.572,5,0.004969464,0.238977089,14.6,0.000340374,841.7064569,19.61823495,423.2058873,3040.536805,12934.22254
699,1509,36,34,69.176,23.52,4,0.005577141,0.263045443,14.6,0.000381996,882.2033779,23.5763191,384.2777244,3725.579701,14515.8466
700,1736,57,30,81.529,24.459,5,0.006537264,0.268012292,14.6,0.000447758,926.8005302,24.53962202,373.7931793,4461.14365,17014.79735
701,1976,61,29,92.95,26.956,5,0.007901428,0.284594841,14.6,0.000541194,964.3694256,27.00770118,351.6610037,5588.601951,20565.35975
702,1903,44,24,89.655,21.517,4,0.006713994,0.251102216,14.6,0.000459863,928.9806277,21.53249442,403.3070907,4291.031963,17474.77857
703,2110,64,34,98.595,33.522,5,0.009625662,0.324680767,14.6,0.000659292,976.9081359,33.55458895,325.9419899,7414.177792,25053.0939
704,1613,48,31,75.022,23.257,5,0.005905575,0.260577095,14.6,0.000404491,899.3560603,23.33458962,386.0754854,3941.514719,15370.67544
705,2025,63,31,95.075,29.473,5,0.008535121,0.299980521,14.6,0.000584597,968.6230643,29.52086396,341.8690461,6260.12073,22214.69882
706,1861,53,24,87.688,21.045,4,0.006485046,0.248013352,14.6,0.000444181,919.9910114,21.06617512,407.97406,4105.449187,16878.88613
707,1988,38,37,93.477,34.586,3,0.009245253,0.330986909,14.6,0.000633237,966.0471112,34.61012058,321.4878277,7205.234344,24062.98747
708,1457,45,29,66.134,19.179,5,0.004845606,0.236699296,14.6,0.000331891,833.536931,19.22357588,427.1956019,2933.069447,12611.85199
709,1010,0,25,36.725,9.181,0,0.001864734,0.131402587,14.6,0.000127722,702.7173509,3.523150493,292.8084686,372.6328914,4853.41733
710,1124,0,24,44.78,10.747,0,0.002402005,0.152095381,14.6,0.000164521,714.7372726,6.518978455,337.831578,767.31639,6251.794349
711,997,0,25,35.782,8.946,0,0.001798854,0.12841305,14.6,0.000123209,704.476839,3.077840756,286.3765099,321.343798,4681.948888
712,2366,46,29,107.919,31.297,3,0.010360539,0.311656362,14.6,0.000709626,996.7318762,31.3432352,335.7794332,7765.817495,26965.78611
713,1018,17,24,37.302,8.952,3,0.001829399,0.127899546,14.6,0.000125301,701.634589,3.059813009,284.8504903,326.1904806,4761.448911
714,1992,49,34,93.652,31.842,4,0.008797313,0.314317897,14.6,0.000602556,966.1309253,31.87696845,332.3680886,6649.591474,22897.11639
715,1828,43,29,86.106,24.971,4,0.006978517,0.271703552,14.6,0.000477981,940.7698786,25.03643346,368.6022824,4792.667184,18163.26234
716,1880,54,29,88.584,25.689,5,0.007300579,0.276380782,14.6,0.00050004,950.8459731,25.75035075,361.3253409,5069.552399,19001.50667
717,2021,63,28,94.905,26.573,5,0.008017902,0.282359768,14.6,0.000549171,967.8481489,26.63333843,353.3779196,5636.643127,20868.5117
718,2883,55,34,120.905,41.108,3,0.015061968,0.371830901,14.6,0.001031642,990.3523238,41.09788863,303.0969162,12407.74248,39202.3832
719,2248,66,33,103.859,34.273,5,0.01040386,0.329387111,14.6,0.000712593,989.716494,34.30411183,323.1670197,8075.531292,27078.54067
720,1905,55,31,89.747,27.822,5,0.00774901,0.289507392,14.6,0.000530754,958.0395214,27.88051751,348.3338542,5561.916041,20168.6572
721,1237,34,23,52.39,12.05,4,0.002956112,0.170082503,14.6,0.000202473,743.4845988,9.071037759,377.6370943,1175.047147,7693.991199
722,1462,52,23,66.43,15.279,5,0.004366768,0.212579395,14.6,0.000299094,799.6013315,15.32282927,465.3745317,2345.929482,11365.56125
723,1139,9,24,45.812,10.995,1,0.002489275,0.155545524,14.6,0.000170498,718.5532893,7.004429493,345.4876458,835.4589389,6478.93451
724,1374,34,24,61.115,14.668,4,0.003986317,0.206487356,14.6,0.000273035,777.7549579,14.37228566,458.1181591,2067.955511,10375.34495
725,1474,46,27,67.137,18.127,5,0.004765547,0.230103735,14.6,0.000326407,827.6146556,18.17177617,437.4060317,2804.939384,12403.47851
726,2509,52,36,112.293,40.425,3,0.012929503,0.36676642,14.6,0.000885582,999.813089,40.45061578,303.6843962,10628.07026,33652.13132
727,1856,56,33,87.45,28.859,5,0.007706845,0.295533721,14.6,0.000527866,953.92245,28.9232458,344.3690742,5621.518164,20058.91148
728,2028,52,24,95.203,22.849,4,0.007401118,0.259739364,14.6,0.000506926,952.3231557,22.88161035,390.3291721,4859.405652,19263.18394
729,1459,45,29,66.252,19.213,5,0.004856303,0.236896633,14.6,0.000332624,834.2486075,19.25769309,426.8506541,2942.30826,12639.69304
730,1013,0,25,36.942,9.236,0,0.001880229,0.1321021,14.6,0.000128783,702.3113152,3.627639365,294.3093487,384.8240176,4893.746997
731,1001,0,24,36.073,8.658,0,0.001746348,0.124166688,14.6,0.000119613,703.9354581,2.504354597,276.8406378,262.5176556,4545.289227
732,2041,65,32,95.754,30.641,5,0.008806721,0.307099863,14.6,0.0006032,970.1683785,30.6849832,337.2745935,6558.394135,22921.60242
733,2118,38,25,98.915,24.729,3,0.008076259,0.271389283,14.6,0.000553168,969.4977427,24.79698328,371.7234231,5499.882648,21020.40105
734,1640,22,27,76.488,20.652,2,0.005636,0.244588199,14.6,0.000386027,882.8995745,20.7170975,411.5744872,3557.962578,14669.04009
735,1511,20,23,69.291,15.937,2,0.004595434,0.216456401,14.6,0.000314756,816.088616,15.9777647,458.6988493,2528.186474,11960.71784
